timestamp,agent.name,rule.mitre.id,rule.mitre.tactic,rule.description,rule.level,rule.id,rule.mitre.technique
"Aug 01, 2025 @ 14:12:56.234",server02,T1548.003,"Privilege Escalation, Defense Evasion",First time user executed sudo.,4,5403,Sudo and Sudo Caching
"Aug 01, 2025 @ 14:14:18.567",webserver,T1110.001,Credential Access,PAM: User login failed.,5,5503,Password Guessing
"Aug 01, 2025 @ 14:15:41.890",ubuntu,T1070.004,Impact,File deleted.,7,551,File Deletion
"Aug 01, 2025 @ 14:17:03.123",dbserver,T1210,Initial Access,sshd: OpenSSH challenge-response exploit.,14,5707,Exploitation of Remote Services
"Aug 01, 2025 @ 14:18:25.456",server01,T1499,Impact,File system full.,7,1007,Endpoint Denial of Service
"Aug 01, 2025 @ 14:19:47.789",server02,T1053.003,Persistence,Root's crontab entry changed.,8,2833,Cron
"Aug 01, 2025 @ 14:21:10.101",webserver,T1112,Defense Evasion,Registry Value Entry Added to the System,8,554,Modify Registry
"Aug 01, 2025 @ 14:22:32.234",ubuntu,T1040,Discovery,Interface entered in promiscuous(sniffing) mode.,8,5104,Network Sniffing
"Aug 01, 2025 @ 14:23:54.567",dbserver,T1562.001,Defense Evasion,Wazuh agent stopped.,3,506,Disable or Modify Tools
"Aug 01, 2025 @ 14:25:17.890",server01,T1078,"Defense Evasion, Persistence, Privilege Escalation, Initial Access",sshd: authentication success.,3,5715,Valid Accounts
"Aug 01, 2025 @ 14:26:39.123",server02,T1110,Credential Access,sshd: brute force trying to get access to the system. Authentication failed.,10,5760,Brute Force
"Aug 01, 2025 @ 14:28:01.456",webserver,T1565.001,Impact,Integrity checksum changed.,7,550,Stored Data Manipulation
"Aug 01, 2025 @ 14:29:24.789",ubuntu,T1548.003,"Privilege Escalation, Defense Evasion",Successful sudo to ROOT executed.,3,5402,Sudo and Sudo Caching
"Aug 01, 2025 @ 14:30:46.101",dbserver,T1110.001,Credential Access,sshd: Attempt to login using a non-existent user,5,5709,Password Guessing
"Aug 01, 2025 @ 14:32:08.234",server01,T1046,Discovery,sshd: SSH Scanning.,6,5731,Network Service Scanning
"Aug 01, 2025 @ 14:33:30.567",server02,T1190,Initial Access,sshd: Possible attack on the ssh server (or version gathering).,8,5701,Exploit Public-Facing Application
"Aug 01, 2025 @ 14:34:53.890",webserver,T1136,Persistence,New user added to the system.,8,5902,Create Account
"Aug 01, 2025 @ 14:36:15.123",ubuntu,T1548.003,"Privilege Escalation, Defense Evasion",First time user executed sudo.,4,5403,Sudo and Sudo Caching
"Aug 01, 2025 @ 14:37:37.456",dbserver,T1110,Credential Access,Multiple authentication failures.,10,5716,Brute Force
"Aug 01, 2025 @ 14:38:59.789",server01,T1070.004,Impact,File deleted.,7,551,File Deletion
"Aug 01, 2025 @ 14:40:22.101",server02,T1021.004,Lateral Movement,sshd: insecure connection attempt (scan).,6,5706,Remote Services: SSH
"Aug 01, 2025 @ 14:41:44.234",webserver,T1053.003,Persistence,Root's crontab entry changed.,8,2833,Cron
"Aug 01, 2025 @ 14:43:06.567",ubuntu,T1499,Impact,File system full.,7,1007,Endpoint Denial of Service
"Aug 01, 2025 @ 14:44:29.890",dbserver,T1078,"Defense Evasion, Persistence, Privilege Escalation, Initial Access",PAM: Login session opened.,3,5501,Valid Accounts
"Aug 01, 2025 @ 14:45:51.123",server01,T1112,Defense Evasion,Registry Value Entry Added to the System,8,554,Modify Registry
"Aug 01, 2025 @ 14:47:13.456",server02,T1040,Discovery,Interface entered in promiscuous(sniffing) mode.,8,5104,Network Sniffing
"Aug 01, 2025 @ 14:48:35.789",webserver,T1210,Initial Access,sshd: OpenSSH challenge-response exploit.,14,5707,Exploitation of Remote Services
"Aug 01, 2025 @ 14:49:58.101",ubuntu,T1562.001,Defense Evasion,Wazuh agent disconnected.,3,504,Disable or Modify Tools
"Aug 01, 2025 @ 14:51:20.234",dbserver,T1110.001,Credential Access,PAM: User login failed.,5,5503,Password Guessing
"Aug 01, 2025 @ 14:52:42.567",server01,T1098,Persistence,Information from the user was changed.,8,5904,Account Manipulation
"Aug 01, 2025 @ 14:54:04.890",server02,T1531,Impact,Group (or user) deleted from the system.,3,5903,Account Access Removal
"Aug 01, 2025 @ 14:55:27.123",webserver,T1078,"Defense Evasion, Persistence, Privilege Escalation, Initial Access",First time user logged in.,4,10100,Valid Accounts
"Aug 01, 2025 @ 14:56:49.456",ubuntu,T1499,Impact,xinetd: Excessive number connections to a service.,10,2301,Endpoint Denial of Service
"Aug 01, 2025 @ 14:58:11.789",dbserver,T1014,Privilege Escalation,Possible kernel level rootkit,8,519,Rootkit
"Aug 01, 2025 @ 14:59:34.101",server01,T1110,Credential Access,sshd: Multiple authentication failures.,10,5716,Brute Force
"Aug 01, 2025 @ 15:00:56.234",server02,T1565.001,Impact,Registry Key Integrity Checksum Changed,8,553,Stored Data Manipulation
"Aug 01, 2025 @ 15:02:18.567",webserver,T1072,Defense Evasion,Windows Adware/Spyware application found.,8,514,Software Deployment Tools
"Aug 01, 2025 @ 15:03:41.890",ubuntu,T1548.003,"Privilege Escalation, Defense Evasion",User missed the password to change UID to root.,9,5302,Sudo and Sudo Caching
"Aug 01, 2025 @ 15:05:03.123",dbserver,T1110,Credential Access,syslog: User missed the password more than one time,10,2502,Brute Force
"Aug 01, 2025 @ 15:06:25.456",server01,T1078,"Defense Evasion, Persistence, Privilege Escalation, Initial Access",sshd: authentication success.,3,5715,Valid Accounts
"Aug 01, 2025 @ 15:07:47.789",server02,T1190,Initial Access,sshd: Possible attack on the ssh server (or version gathering).,8,5701,Exploit Public-Facing Application
"Aug 01, 2025 @ 15:09:10.101",webserver,T1021.004,Lateral Movement,sshd: insecure connection attempt (scan).,6,5706,Remote Services: SSH
"Aug 01, 2025 @ 15:10:32.234",ubuntu,T1548.003,"Privilege Escalation, Defense Evasion",Successful sudo to ROOT executed.,3,5402,Sudo and Sudo Caching
"Aug 01, 2025 @ 15:11:54.567",dbserver,T1110.001,Credential Access,sshd: Attempt to login using a non-existent user,5,5709,Password Guessing
"Aug 01, 2025 @ 15:13:17.890",server01,T1562.001,Defense Evasion,Wazuh agent disconnected.,3,504,Disable or Modify Tools
"Aug 01, 2025 @ 15:14:39.123",server02,T1499,Impact,Non standard syslog message (size too large).,13,1003,Endpoint Denial of Service
"Aug 01, 2025 @ 15:16:01.456",webserver,T1565.001,Impact,Integrity checksum changed.,7,550,Stored Data Manipulation
"Aug 01, 2025 @ 15:17:24.789",ubuntu,T1046,Discovery,sshd: SSH Scanning.,6,5731,Network Service Scanning
"Aug 01, 2025 @ 15:18:46.101",dbserver,T1078,"Defense Evasion, Persistence, Privilege Escalation, Initial Access",PAM: Login session opened.,3,5501,Valid Accounts
"Aug 01, 2025 @ 15:20:08.234",server01,T1110,Credential Access,sshd: brute force trying to get access to the system. Authentication failed.,10,5760,Brute Force
"Aug 01, 2025 @ 15:21:30.567",server02,T1136,Persistence,New user added to the system.,8,5902,Create Account
"Aug 01, 2025 @ 15:22:53.890",webserver,T1548.003,"Privilege Escalation, Defense Evasion",First time user executed sudo.,4,5403,Sudo and Sudo Caching
"Aug 01, 2025 @ 15:24:15.123",ubuntu,T1110.001,Credential Access,PAM: User login failed.,5,5503,Password Guessing
"Aug 01, 2025 @ 15:25:37.456",dbserver,T1070.004,Impact,File deleted.,7,551,File Deletion
"Aug 01, 2025 @ 15:26:59.789",server01,T1210,Initial Access,sshd: OpenSSH challenge-response exploit.,14,5707,Exploitation of Remote Services
"Aug 01, 2025 @ 15:28:22.101",server02,T1499,Impact,File system full.,7,1007,Endpoint Denial of Service
"Aug 01, 2025 @ 15:29:44.234",webserver,T1053.003,Persistence,Root's crontab entry changed.,8,2833,Cron
"Aug 01, 2025 @ 15:31:06.567",ubuntu,T1112,Defense Evasion,Registry Value Entry Added to the System,8,554,Modify Registry
"Aug 01, 2025 @ 15:32:29.890",dbserver,T1040,Discovery,Interface entered in promiscuous(sniffing) mode.,8,5104,Network Sniffing
"Aug 01, 2025 @ 15:33:51.123",server01,T1562.001,Defense Evasion,Wazuh agent stopped.,3,506,Disable or Modify Tools
"Aug 01, 2025 @ 15:35:13.456",server02,T1078,"Defense Evasion, Persistence, Privilege Escalation, Initial Access",sshd: authentication success.,3,5715,Valid Accounts
"Aug 01, 2025 @ 15:36:35.789",webserver,T1110,Credential Access,sshd: brute force trying to get access to the system. Authentication failed.,10,5760,Brute Force
"Aug 01, 2025 @ 15:37:58.101",ubuntu,T1565.001,Impact,Integrity checksum changed.,7,550,Stored Data Manipulation
"Aug 01, 2025 @ 15:39:20.234",dbserver,T1548.003,"Privilege Escalation, Defense Evasion",Successful sudo to ROOT executed.,3,5402,Sudo and Sudo Caching
"Aug 01, 2025 @ 15:40:42.567",server01,T1110.001,Credential Access,sshd: Attempt to login using a non-existent user,5,5709,Password Guessing
"Aug 01, 2025 @ 15:42:04.890",server02,T1046,Discovery,sshd: SSH Scanning.,6,5731,Network Service Scanning
"Aug 01, 2025 @ 15:43:27.123",webserver,T1190,Initial Access,sshd: Possible attack on the ssh server (or version gathering).,8,5701,Exploit Public-Facing Application
"Aug 01, 2025 @ 15:44:49.456",ubuntu,T1136,Persistence,New user added to the system.,8,5902,Create Account
"Aug 01, 2025 @ 15:46:11.789",dbserver,T1548.003,"Privilege Escalation, Defense Evasion",First time user executed sudo.,4,5403,Sudo and Sudo Caching
"Aug 01, 2025 @ 15:47:34.101",server01,T1110,Credential Access,Multiple authentication failures.,10,5716,Brute Force
"Aug 01, 2025 @ 15:48:56.234",server02,T1070.004,Impact,File deleted.,7,551,File Deletion
"Aug 01, 2025 @ 15:50:18.567",webserver,T1021.004,Lateral Movement,sshd: insecure connection attempt (scan).,6,5706,Remote Services: SSH
"Aug 01, 2025 @ 15:51:41.890",ubuntu,T1053.003,Persistence,Root's crontab entry changed.,8,2833,Cron
"Aug 01, 2025 @ 15:53:03.123",dbserver,T1499,Impact,File system full.,7,1007,Endpoint Denial of Service
"Aug 01, 2025 @ 15:54:25.456",server01,T1078,"Defense Evasion, Persistence, Privilege Escalation, Initial Access",PAM: Login session opened.,3,5501,Valid Accounts
"Aug 01, 2025 @ 15:55:47.789",server02,T1112,Defense Evasion,Registry Value Entry Added to the System,8,554,Modify Registry
"Aug 01, 2025 @ 15:57:10.101",webserver,T1040,Discovery,Interface entered in promiscuous(sniffing) mode.,8,5104,Network Sniffing
"Aug 01, 2025 @ 15:58:32.234",ubuntu,T1210,Initial Access,sshd: OpenSSH challenge-response exploit.,14,5707,Exploitation of Remote Services
"Aug 01, 2025 @ 15:59:54.567",dbserver,T1562.001,Defense Evasion,Wazuh agent disconnected.,3,504,Disable or Modify Tools
"Aug 01, 2025 @ 16:01:17.890",server01,T1110.001,Credential Access,PAM: User login failed.,5,5503,Password Guessing
"Aug 01, 2025 @ 16:02:39.123",server02,T1098,Persistence,Information from the user was changed.,8,5904,Account Manipulation
"Aug 01, 2025 @ 16:04:01.456",webserver,T1531,Impact,Group (or user) deleted from the system.,3,5903,Account Access Removal
"Aug 01, 2025 @ 16:05:24.789",ubuntu,T1078,"Defense Evasion, Persistence, Privilege Escalation, Initial Access",First time user logged in.,4,10100,Valid Accounts
"Aug 01, 2025 @ 16:06:46.101",dbserver,T1499,Impact,xinetd: Excessive number connections to a service.,10,2301,Endpoint Denial of Service
"Aug 01, 2025 @ 16:08:08.234",server01,T1014,Privilege Escalation,Possible kernel level rootkit,8,519,Rootkit
"Aug 01, 2025 @ 16:09:30.567",server02,T1110,Credential Access,sshd: Multiple authentication failures.,10,5716,Brute Force
"Aug 01, 2025 @ 16:10:53.890",webserver,T1565.001,Impact,Registry Key Integrity Checksum Changed,8,553,Stored Data Manipulation
"Aug 01, 2025 @ 16:10:53.890",agent-152,T1014,Defense Evasion,Possible kernel level rootkit,11,521,Rootkit
"Aug 01, 2025 @ 16:10:53.890",agent-127,T1562.001,Defense Evasion,Wazuh agent disconnected,3,504,Disable or Modify Tools
"Aug 01, 2025 @ 16:10:53.890",agent-111,T1072,Execution,Windows Adware/Spyware application found,9,518,Software Deployment Tools
"Aug 01, 2025 @ 16:10:53.890",agent-189,,,Unknown problem somewhere in the system,2,1002,
"Aug 01, 2025 @ 16:10:53.890",agent-200,,,Unknown problem somewhere in the system,2,1002,
"Aug 01, 2025 @ 16:10:53.890",agent-180,T1110,Credential Access,Brute force using non-existent user,10,5712,Brute Force
"Aug 01, 2025 @ 16:10:53.890",agent-152,T1190,Initial Access,Possible attack on the ssh server,8,5701,Exploit Public-Facing Application
"Aug 01, 2025 @ 16:10:53.890",agent-132,T1562.001,Defense Evasion,Wazuh agent disconnected,3,504,Disable or Modify Tools
"Aug 01, 2025 @ 16:10:53.890",agent-194,T1562.001,Defense Evasion,Wazuh agent disconnected,3,504,Disable or Modify Tools
"Aug 01, 2025 @ 16:10:53.891",agent-144,T1072,Execution,Windows Adware/Spyware application found,9,518,Software Deployment Tools
"Aug 01, 2025 @ 16:10:53.892",agent-126,,,Syslogd exiting,5,1004,
"Aug 01, 2025 @ 16:10:53.893",agent-126,,,File system full,7,1007,
"Aug 01, 2025 @ 16:10:53.894",agent-188,T1562.001,Defense Evasion,Wazuh agent removed,3,505,Disable or Modify Tools
"Aug 01, 2025 @ 16:10:53.895",agent-158,T1014,Defense Evasion,Possible kernel level rootkit,11,521,Rootkit
"Aug 01, 2025 @ 16:10:53.896",agent-149,,,Syslogd exiting,5,1004,
"Aug 01, 2025 @ 16:10:53.897",agent-149,T1562.001,Defense Evasion,Wazuh agent disconnected,3,504,Disable or Modify Tools
"Aug 01, 2025 @ 16:10:53.898",agent-137,T1110,Credential Access,Brute force using non-existent user,10,5712,Brute Force
"Aug 01, 2025 @ 16:10:53.899",agent-159,T1562.001,Defense Evasion,Wazuh agent removed,3,505,Disable or Modify Tools
"Aug 01, 2025 @ 16:10:53.900",agent-150,T1548.003,Privilege Escalation,Illegal root login,9,2504,Sudo and Sudo Caching
"Aug 01, 2025 @ 16:10:53.901",agent-165,,,Unknown problem somewhere in the system,2,1002,
"Aug 01, 2025 @ 16:10:53.902",agent-123,T1562.001,Defense Evasion,Wazuh agent removed,3,505,Disable or Modify Tools
"Aug 01, 2025 @ 16:10:53.903",agent-118,T1072,Execution,Windows Adware/Spyware application found,9,518,Software Deployment Tools
"Aug 01, 2025 @ 16:10:53.904",agent-179,,,File system full,7,1007,
"Aug 01, 2025 @ 16:10:53.905",agent-107,T1072,Execution,Windows Adware/Spyware application found,9,518,Software Deployment Tools
"Aug 01, 2025 @ 16:10:53.906",agent-173,,,Unknown problem somewhere in the system,2,1002,
"Aug 01, 2025 @ 16:10:53.907",agent-136,T1110,Credential Access,REPEATED login failures,10,2502,Brute Force
"Aug 01, 2025 @ 16:10:53.908",agent-108,T1072,Execution,Windows Adware/Spyware application found,9,518,Software Deployment Tools
"Aug 01, 2025 @ 16:10:53.909",agent-129,,,Syslogd exiting,5,1004,
"Aug 01, 2025 @ 16:10:53.910",agent-101,T1210,Lateral Movement,OpenSSH challenge-response exploit,14,5707,Exploitation of Remote Services
"Aug 01, 2025 @ 16:10:53.911",agent-148,T1548.003,Privilege Escalation,Illegal root login,9,2504,Sudo and Sudo Caching
"Aug 01, 2025 @ 16:10:53.912",agent-116,,,Syslogd exiting,5,1004,
"Aug 01, 2025 @ 16:10:53.913",agent-200,T1110,Credential Access,High number of login timeouts,10,5705,Brute Force
"Aug 01, 2025 @ 16:10:53.914",agent-112,T1548.003,Privilege Escalation,Illegal root login,9,2504,Sudo and Sudo Caching
"Aug 01, 2025 @ 16:10:53.915",agent-135,,,Unknown problem somewhere in the system,2,1002,
"Aug 01, 2025 @ 16:10:53.916",agent-177,,,Syslogd exiting,5,1004,
"Aug 01, 2025 @ 16:10:53.917",agent-171,,,Syslogd exiting,5,1004,
"Aug 01, 2025 @ 16:10:53.918",agent-143,T1190,Initial Access,Possible attack on the ssh server,8,5701,Exploit Public-Facing Application
"Aug 01, 2025 @ 16:10:53.919",agent-181,T1548.003,Privilege Escalation,Illegal root login,9,2504,Sudo and Sudo Caching
"Aug 01, 2025 @ 16:10:53.920",agent-196,T1110,Credential Access,High number of login timeouts,10,5705,Brute Force
"Aug 01, 2025 @ 16:10:53.921",agent-178,,,Unknown problem somewhere in the system,2,1002,
"Aug 01, 2025 @ 16:10:53.922",agent-148,T1072,Execution,Windows Adware/Spyware application found,9,518,Software Deployment Tools
"Aug 01, 2025 @ 16:10:53.923",agent-185,,,Syslogd exiting,5,1004,
"Aug 01, 2025 @ 16:10:53.924",agent-184,T1110,Credential Access,Brute force using non-existent user,10,5712,Brute Force
"Aug 01, 2025 @ 16:10:53.925",agent-192,T1190,Initial Access,Possible attack on the ssh server,8,5701,Exploit Public-Facing Application
"Aug 01, 2025 @ 16:10:53.926",agent-194,T1562.001,Defense Evasion,Wazuh agent disconnected,3,504,Disable or Modify Tools
"Aug 01, 2025 @ 16:10:53.927",agent-185,,,Host-based anomaly detection event,7,510,
"Aug 01, 2025 @ 16:10:53.928",agent-181,T1548.003,Privilege Escalation,Illegal root login,9,2504,Sudo and Sudo Caching
"Aug 01, 2025 @ 16:10:53.929",agent-101,T1190,Initial Access,Possible attack on the ssh server,8,5701,Exploit Public-Facing Application
"Aug 01, 2025 @ 16:10:53.930",agent-186,T1562.001,Defense Evasion,Wazuh agent disconnected,3,504,Disable or Modify Tools
"Aug 01, 2025 @ 16:10:53.931",agent-138,,,Host-based anomaly detection event,7,510,
"Aug 01, 2025 @ 16:10:53.932",agent-146,T1072,Execution,Windows Adware/Spyware application found,9,518,Software Deployment Tools
"Aug 01, 2025 @ 16:10:53.933",agent-188,T1110,Credential Access,REPEATED login failures,10,2502,Brute Force
"Aug 01, 2025 @ 16:10:53.934",agent-186,T1210,Lateral Movement,OpenSSH challenge-response exploit,14,5707,Exploitation of Remote Services
"Aug 01, 2025 @ 16:10:53.935",agent-191,,,Syslogd exiting,5,1004,
"Aug 01, 2025 @ 16:10:53.936",agent-156,T1014,Defense Evasion,Possible kernel level rootkit,11,521,Rootkit
"Aug 01, 2025 @ 16:10:53.937",agent-144,T1210,Lateral Movement,OpenSSH challenge-response exploit,14,5707,Exploitation of Remote Services
"Aug 01, 2025 @ 16:10:53.938",agent-170,T1190,Initial Access,Possible attack on the ssh server,8,5701,Exploit Public-Facing Application
"Aug 01, 2025 @ 16:10:53.939",agent-150,T1110,Credential Access,High number of login timeouts,10,5705,Brute Force
"Aug 01, 2025 @ 16:10:53.940",agent-175,T1562.001,Defense Evasion,Wazuh agent removed,3,505,Disable or Modify Tools
"Aug 01, 2025 @ 16:10:53.941",agent-151,T1110,Credential Access,REPEATED login failures,10,2502,Brute Force
"Aug 01, 2025 @ 16:10:53.942",agent-135,T1210,Lateral Movement,OpenSSH challenge-response exploit,14,5707,Exploitation of Remote Services
"Aug 01, 2025 @ 16:10:53.943",agent-109,,,Syslogd exiting,5,1004,
"Aug 01, 2025 @ 16:10:53.944",agent-139,T1110,Credential Access,High number of login timeouts,10,5705,Brute Force
